d_key,d_value,associations,load,seed,key_regime,value_regime,epsilon,numerical_rank,full_row_rank,minimum_gram_eigenvalue,gram_condition_number,system_condition_number,mean_relative_error,median_relative_error,p90_relative_error,p99_relative_error,maximum_relative_error,relative_frobenius_error,exact_recall_rate,mean_c_q,median_c_q,maximum_c_q,theorem_frobenius_bound,actual_to_theorem_bound,fp64_roundoff_allowance,actual_to_bound_with_fp64_allowance
32,16,24,0.75,2,random_gaussian,one_hot,1e-06,24,True,0.0384243913365831,75.0795164700926,2884885.7222082745,6.251623989731098e-06,5.558424924771543e-06,9.843548673226026e-06,1.378522791838823e-05,1.4266129679233122e-05,6.861081146176128e-06,1.0,0.999996417892854,0.9999966086057467,0.9999977760170253,0.00012749328803587893,0.2636397280338698,8.362884871805683e-11,0.26363955510027615
32,16,24,0.75,2,random_gaussian,binary,1e-06,24,True,0.0384243913365831,75.0795164700926,2884885.7222082745,6.035605903491066e-06,5.027077192095503e-06,8.879465375378747e-06,1.3399790576315148e-05,1.3842988384874968e-05,6.585250532251076e-06,1.0,0.999996417892854,0.9999966086057467,0.9999977760170253,0.00012749328803587893,0.2530408287511897,8.362884871805683e-11,0.25304066276990844
32,16,24,0.75,2,random_gaussian,gaussian,0.0001,24,True,0.0384243913365831,75.0795164700926,28849.847222082743,0.0006409649975803108,0.0006014228330647663,0.0009327235062747143,0.0012206226663552568,0.0012893275943440287,0.0006855391618679655,0.9583333333333333,0.999642207274095,0.9996610935359856,0.9997777141460058,0.04953636417751944,0.2640997894835469,3.2494347998610653e-10,0.26409978775113263
32,16,24,0.75,2,random_gaussian,one_hot,0.0001,24,True,0.0384243913365831,75.0795164700926,28849.847222082743,0.0006239378499799474,0.0005551733376067913,0.000982179899378901,0.0013752549446014067,0.0014232342600673201,0.0006846635124728656,0.9166666666666666,0.999642207274095,0.9996610935359856,0.9997777141460058,0.012716565572093132,0.2637624508838422,8.341680175919557e-11,0.2637624491536408
32,16,24,0.75,2,random_gaussian,binary,0.0001,24,True,0.0384243913365831,75.0795164700926,28849.847222082743,0.0006024083862323512,0.0005015772011949183,0.0008860122511671644,0.0013368999547374444,0.0013811279608489703,0.0006571722431998505,0.9166666666666666,0.999642207274095,0.9996610935359856,0.9997777141460058,0.012716565572093132,0.253171606725712,8.341680175919557e-11,0.2531716050649833
32,16,24,0.75,2,random_gaussian,gaussian,0.01,24,True,0.0384243913365831,75.0795164700926,289.48847222082736,0.053861549820805946,0.05158997343775476,0.07717872261608501,0.09799837081907808,0.10321309935265524,0.056797757687281784,0.0,0.9677284280020327,0.9682582081381949,0.9787722891127983,3.94090297532465,0.2750396845289354,2.593983439276703e-10,0.2750396845108318
32,16,24,0.75,2,random_gaussian,one_hot,0.01,24,True,0.0384243913365831,75.0795164700926,289.48847222082736,0.05261798770369604,0.049738110754659025,0.08087394698966405,0.11150721269073509,0.11540626946783138,0.05699701274414885,0.0,0.9677284280020327,0.9682582081381949,0.9787722891127983,1.0116760067287272,0.2760045650138878,6.659059671855327e-11,0.2760045649957206
32,16,24,0.75,2,random_gaussian,binary,0.01,24,True,0.0384243913365831,75.0795164700926,289.48847222082736,0.051027750428142116,0.0425067545175574,0.07320547718808158,0.10915515630301405,0.11284393773108262,0.0549648169693116,0.0,0.9677284280020327,0.9682582081381949,0.9787722891127983,1.0116760067287272,0.2661637806665608,6.659059671855327e-11,0.2661637806490414
32,16,24,0.75,2,random_gaussian,gaussian,1.0,24,True,0.0384243913365831,75.0795164700926,3.884884722208274,0.6023677151587148,0.6158888139368521,0.6511425954744098,0.7331889774866335,0.7541934956873124,0.6002674484472932,0.0,0.4080948373165588,0.41315393019533253,0.43266086200166454,18.37744081213229,0.6233323597930441,1.6233170536984185e-11,0.6233323597924936
32,16,24,0.75,2,random_gaussian,one_hot,1.0,24,True,0.0384243913365831,75.0795164700926,3.884884722208274,0.6216277346365887,0.6146483705542145,0.6982404639873571,0.7243795108470055,0.7246248041848782,0.6243804221880881,0.0,0.4080948373165588,0.41315393019533253,0.43266086200166454,4.717704559366861,0.6483718598731443,4.167245234970468e-12,0.6483718598725715
32,16,24,0.75,2,random_gaussian,binary,1.0,24,True,0.0384243913365831,75.0795164700926,3.884884722208274,0.6149182682536898,0.615145976297294,0.6720371192375647,0.7683572791430087,0.7847151448273034,0.617840716526968,0.0,0.4080948373165588,0.41315393019533253,0.43266086200166454,4.717704559366861,0.6415808700024752,4.167245234970468e-12,0.6415808700019084
32,16,24,0.75,2,correlated,gaussian,1e-12,24,True,0.0013264499950202812,16465.221864422056,21840293460071.46,1.8420554997956128e-10,1.5137644464894634e-10,3.3086804133401265e-10,4.2370374244835986e-10,4.4397076977787345e-10,2.207096680567706e-10,1.0,0.9999999999377108,0.9999999999553288,0.9999999999845045,1.4315453355379778e-08,0.29276033831554094,7.108922143185259e-08,0.04907221973389993
32,16,24,0.75,2,correlated,one_hot,1e-12,24,True,0.0013264499950202812,16465.221864422056,21840293460071.46,1.3143276005277838e-10,9.915021145364826e-11,2.2460228022485944e-10,3.0067658317685394e-10,3.0418859167226807e-10,1.4940316080387636e-10,1.0,0.9999999999377108,0.9999999999553288,0.9999999999845045,3.6933012931242465e-09,0.19817582205371922,1.834059368736574e-08,0.033218049759474955
32,16,24,0.75,2,correlated,binary,1e-12,24,True,0.0013264499950202812,16465.221864422056,21840293460071.46,1.538302459536625e-10,1.3310171223923768e-10,2.8916012507592934e-10,3.59171104231865e-10,3.6299743330654967e-10,1.7953668907596912e-10,1.0,0.9999999999377108,0.9999999999553288,0.9999999999845045,3.6933012931242465e-09,0.2381464405103137,1.834059368736574e-08,0.039917888211252556
32,16,24,0.75,2,correlated,gaussian,1e-10,24,True,0.0013264499950202812,16465.221864422056,218402934601.7046,1.841880053507395e-08,1.5137847639127126e-08,3.308523308467438e-08,4.236575911574384e-08,4.439172182582968e-08,2.2069161699961567e-08,1.0,0.9999999937714176,0.9999999955326919,0.9999999984505218,1.4315452286941631e-06,0.2927364163393197,7.10892161264095e-08,0.27888713819921856
32,16,24,0.75,2,correlated,one_hot,1e-10,24,True,0.0013264499950202812,16465.221864422056,218402934601.7046,1.3142282898670068e-08,9.913221923377134e-09,2.245873768183224e-08,3.006443605955091e-08,3.041532174500367e-08,1.493919646429646e-08,1.0,0.9999999937714176,0.9999999955326919,0.9999999984505218,3.6933010174735986e-07,0.19816098569592688,1.8340592318593173e-08,0.18878604477898134
32,16,24,0.75,2,correlated,binary,1e-10,24,True,0.0013264499950202812,16465.221864422056,218402934601.7046,1.5381697956618203e-08,1.3309775332910545e-08,2.8914282219666365e-08,3.591451643507399e-08,3.6297712984603386e-08,1.7952314127697776e-08,1.0,0.9999999937714176,0.9999999955326919,0.9999999984505218,3.6933010174735986e-07,0.2381284878051865,1.8340592318593173e-08,0.22686269552031751
