experiment,fairness,d_key,d_value,associations,seed,key_regime,coefficient_kind,coefficient_sum,coefficient_minimum,coefficient_maximum,method,state_bytes,budget_bytes,budget_fraction,estimated_flops_per_query,selected_temperature,absolute_error,relative_error,convex_hull_distance,error_minus_hull_distance,minimum_softmax_weight,softmax_weight_sum_error
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,linear_attention,2176,4096,0.53125,576,nan,0.13788859015253668,0.484843349398787,3.3993498887762956e-17,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,least_squares,4096,4096,1.0,1024,nan,7.917525758119241e-16,2.78395747122452e-15,3.3993498887762956e-17,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,4096,4096,1.0,1024,nan,1.9319247395623037e-09,1.76359789268146e-09,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,2048,4096,0.5,512,nan,0.9901310364578696,0.9038618190536892,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,4096,4096,1.0,1104,0.1,0.6612713485969235,0.6036553769379127,0.6480740955929359,0.013197253003987552,1.6447363873515153e-08,0.0
linear_functional,same_dimension,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,2176,4096,0.53125,576,nan,1.092352865473695,0.9971771530036017,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,4096,4096,1.0,1024,nan,4.1302648897973315e-15,3.7703986634143345e-15,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,4096,4096,1.0,1024,nan,1.9319247395623037e-09,1.76359789268146e-09,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,2048,4096,0.5,512,nan,0.9901310364578696,0.9038618190536892,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,4096,4096,1.0,1104,0.1,0.6612713485969235,0.6036553769379127,0.6480740955929359,0.013197253003987552,1.6447363873515153e-08,0.0
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,2176,4096,0.53125,576,nan,1.092352865473695,0.9971771530036017,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,4096,4096,1.0,1024,nan,4.1302648897973315e-15,3.7703986634143345e-15,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,csm,4096,4096,1.0,1024,nan,9.371042964414477e-09,6.1623598933789335e-09,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,hebbian,2048,4096,0.5,512,nan,0.9130356352506397,0.600408535235635,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,softmax,4096,4096,1.0,1104,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,same_dimension,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,linear_attention,2176,4096,0.53125,576,nan,1.459387842808189,0.959687533773665,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,least_squares,4096,4096,1.0,1024,nan,2.06995582245203e-15,1.3611945639117669e-15,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,csm,4096,4096,1.0,1024,nan,9.371042964414477e-09,6.1623598933789335e-09,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,hebbian,2048,4096,0.5,512,nan,0.9130356352506397,0.600408535235635,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,softmax,4096,4096,1.0,1104,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,linear_attention,2176,4096,0.53125,576,nan,1.459387842808189,0.959687533773665,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,least_squares,4096,4096,1.0,1024,nan,2.06995582245203e-15,1.3611945639117669e-15,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,csm,4096,4096,1.0,1024,nan,3.142497888342891e-09,5.524819711251334e-09,0.25906294630831,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,hebbian,2048,4096,0.5,512,nan,0.38520097327985653,0.677221116954188,0.25906294630831,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,softmax,4096,4096,1.0,1104,0.1,0.3530873026801749,0.6207621322121769,0.25906294630831,0.0940243563718649,0.003146469347625511,1.1102230246251565e-16
linear_functional,same_dimension,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,linear_attention,2176,4096,0.53125,576,nan,0.36986300357973817,0.6502554608612655,0.25906294630831,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,least_squares,4096,4096,1.0,1024,nan,1.5835051516238481e-15,2.78395747122452e-15,0.25906294630831,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,csm,4096,4096,1.0,1024,nan,3.142497888342891e-09,5.524819711251334e-09,0.25906294630831,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,hebbian,2048,4096,0.5,512,nan,0.38520097327985653,0.677221116954188,0.25906294630831,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,softmax,4096,4096,1.0,1104,0.1,0.3530873026801749,0.6207621322121769,0.25906294630831,0.0940243563718649,0.003146469347625511,1.1102230246251565e-16
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,linear_attention,2176,4096,0.53125,576,nan,0.36986300357973817,0.6502554608612655,0.25906294630831,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,least_squares,4096,4096,1.0,1024,nan,1.5835051516238481e-15,2.78395747122452e-15,0.25906294630831,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,csm,4096,4096,1.0,1024,nan,1.4047848813920095e-09,5.357639321380351e-10,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,hebbian,2048,4096,0.5,512,nan,1.9895548620392431,0.7587864520824376,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,softmax,4096,4096,1.0,1104,1e-08,1.9685019685029528,0.7507571935295483,1.9685019685029528,0.0,0.0,0.0
linear_functional,same_dimension,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,linear_attention,2176,4096,0.53125,576,nan,2.5862149815783937,0.9863436930725908,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,least_squares,4096,4096,1.0,1024,nan,8.692984388671376e-15,3.315374161397649e-15,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,csm,4096,4096,1.0,1024,nan,1.4047848813920095e-09,5.357639321380351e-10,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,hebbian,2048,4096,0.5,512,nan,1.9895548620392431,0.7587864520824376,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,softmax,4096,4096,1.0,1104,1e-08,1.9685019685029528,0.7507571935295483,1.9685019685029528,0.0,0.0,0.0
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,linear_attention,2176,4096,0.53125,576,nan,2.5862149815783937,0.9863436930725908,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,least_squares,4096,4096,1.0,1024,nan,8.692984388671376e-15,3.315374161397649e-15,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,csm,4096,4096,1.0,1024,nan,6.87470721139688e-08,2.4172820005066524e-07,3.3993498887762956e-17,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,hebbian,2048,4096,0.5,512,nan,3.3794691091953997,11.882876750566947,3.3993498887762956e-17,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,softmax,4096,4096,1.0,1104,1.0,0.13574909307877236,0.4773204577213445,3.3993498887762956e-17,0.13574909307877234,0.05973295585745145,1.1102230246251565e-16
linear_functional,same_dimension,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,linear_attention,2176,4096,0.53125,576,nan,0.13530151091629963,0.4757466709813077,3.3993498887762956e-17,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,least_squares,4096,4096,1.0,1024,nan,3.277328553641558e-14,1.1523730507869169e-13,3.3993498887762956e-17,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,csm,4096,4096,1.0,1024,nan,6.87470721139688e-08,2.4172820005066524e-07,3.3993498887762956e-17,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,hebbian,2048,4096,0.5,512,nan,3.3794691091953997,11.882876750566947,3.3993498887762956e-17,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,softmax,4096,4096,1.0,1104,1.0,0.13574909307877236,0.4773204577213445,3.3993498887762956e-17,0.13574909307877234,0.05973295585745145,1.1102230246251565e-16
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,linear_attention,2176,4096,0.53125,576,nan,0.13530151091629963,0.4757466709813077,3.3993498887762956e-17,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_simplex,1.0,0.007352941176470588,0.11764705882352941,least_squares,4096,4096,1.0,1024,nan,3.277328553641558e-14,1.1523730507869169e-13,3.3993498887762956e-17,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,4096,4096,1.0,1024,nan,8.378452064485077e-07,7.648445150200936e-07,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,2048,4096,0.5,512,nan,1.6794140427598958,1.5330882234170418,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,4096,4096,1.0,1104,0.01,0.76367020089821,0.6971323102952979,0.6480740955929359,0.11559610530527409,4.9316244757468104e-05,0.0
linear_functional,same_dimension,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,2176,4096,0.53125,576,nan,1.1022882490603716,1.00624687564736,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,4096,4096,1.0,1024,nan,1.9002552118204597e-13,1.7346877021114136e-13,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,4096,4096,1.0,1024,nan,8.378452064485077e-07,7.648445150200936e-07,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,2048,4096,0.5,512,nan,1.6794140427598958,1.5330882234170418,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,4096,4096,1.0,1104,0.01,0.76367020089821,0.6971323102952979,0.6480740955929359,0.11559610530527409,4.9316244757468104e-05,0.0
linear_functional,equal_state_budget,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,2176,4096,0.53125,576,nan,1.1022882490603716,1.00624687564736,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,4096,4096,1.0,1024,nan,1.9002552118204597e-13,1.7346877021114136e-13,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,csm,4096,4096,1.0,1024,nan,3.8216994425816104e-08,2.513134072583461e-08,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,hebbian,2048,4096,0.5,512,nan,6.1629931307610475,4.052759317867959,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,softmax,4096,4096,1.0,1104,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,same_dimension,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,linear_attention,2176,4096,0.53125,576,nan,1.4689189900558932,0.9659551775951882,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,least_squares,4096,4096,1.0,1024,nan,4.2400352646344646e-13,2.7882300145796347e-13,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,csm,4096,4096,1.0,1024,nan,3.8216994425816104e-08,2.513134072583461e-08,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,hebbian,2048,4096,0.5,512,nan,6.1629931307610475,4.052759317867959,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,softmax,4096,4096,1.0,1104,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,equal_state_budget,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,linear_attention,2176,4096,0.53125,576,nan,1.4689189900558932,0.9659551775951882,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,coefficient_gt_one,1.75,0.0,1.5,least_squares,4096,4096,1.0,1024,nan,4.2400352646344646e-13,2.7882300145796347e-13,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,csm,4096,4096,1.0,1024,nan,1.374941442279376e-07,2.4172820005066524e-07,0.25906294630831,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,hebbian,2048,4096,0.5,512,nan,6.758938218390799,11.882876750566947,0.25906294630831,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,softmax,4096,4096,1.0,1104,1.0,0.3690570505786749,0.6488385163843466,0.25906294630831,0.10999410427036488,0.0570673754625511,0.0
linear_functional,same_dimension,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,linear_attention,2176,4096,0.53125,576,nan,0.3685581506560412,0.6479614013553333,0.25906294630831,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,least_squares,4096,4096,1.0,1024,nan,6.554657107283116e-14,1.1523730507869169e-13,0.25906294630831,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,csm,4096,4096,1.0,1024,nan,1.374941442279376e-07,2.4172820005066524e-07,0.25906294630831,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,hebbian,2048,4096,0.5,512,nan,6.758938218390799,11.882876750566947,0.25906294630831,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,softmax,4096,4096,1.0,1104,1.0,0.3690570505786749,0.6488385163843466,0.25906294630831,0.10999410427036488,0.0570673754625511,0.0
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,linear_attention,2176,4096,0.53125,576,nan,0.3685581506560412,0.6479614013553333,0.25906294630831,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,positive_sum_two,2.0,0.014705882352941176,0.23529411764705882,least_squares,4096,4096,1.0,1024,nan,6.554657107283116e-14,1.1523730507869169e-13,0.25906294630831,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,csm,4096,4096,1.0,1024,nan,2.3466357547230036e-06,8.949717610857919e-07,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,hebbian,2048,4096,0.5,512,nan,5.611217212556268,2.1400342769213334,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,softmax,4096,4096,1.0,1104,1e-08,1.9685019685029528,0.7507571935295483,1.9685019685029528,0.0,0.0,0.0
linear_functional,same_dimension,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,linear_attention,2176,4096,0.53125,576,nan,2.599439173821251,0.9913872021032133,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,least_squares,4096,4096,1.0,1024,nan,4.190033709401781e-13,1.5980161558370144e-13,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,csm,4096,4096,1.0,1024,nan,2.3466357547230036e-06,8.949717610857919e-07,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,hebbian,2048,4096,0.5,512,nan,5.611217212556268,2.1400342769213334,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,softmax,4096,4096,1.0,1104,1e-08,1.9685019685029528,0.7507571935295483,1.9685019685029528,0.0,0.0,0.0
linear_functional,equal_state_budget,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,linear_attention,2176,4096,0.53125,576,nan,2.599439173821251,0.9913872021032133,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,16,16,16,2,correlated,mixed_nonunit,1.5,-1.5,2.0,least_squares,4096,4096,1.0,1024,nan,4.190033709401781e-13,1.5980161558370144e-13,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,csm,16384,16384,1.0,4096,nan,1.6723119038559744e-08,8.255401338969607e-08,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,hebbian,8192,16384,0.5,2048,nan,0.22720990889129905,1.1216262838071236,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,softmax,16384,16384,1.0,4256,0.1,0.09509393147079616,0.4694331047825304,0.0,0.09509393147079616,0.011525493304361865,0.0
linear_functional,same_dimension,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,linear_attention,8448,16384,0.515625,2176,nan,0.09900185748022781,0.4887246601057142,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,least_squares,16384,16384,1.0,4096,nan,7.785042568870826e-15,3.843101917698641e-14,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,csm,16384,16384,1.0,4096,nan,1.6723119038559744e-08,8.255401338969607e-08,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,hebbian,8192,16384,0.5,2048,nan,0.22720990889129905,1.1216262838071236,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,softmax,16384,16384,1.0,4256,0.1,0.09509393147079616,0.4694331047825304,0.0,0.09509393147079616,0.011525493304361865,0.0
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,linear_attention,8448,16384,0.515625,2176,nan,0.09900185748022781,0.4887246601057142,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,least_squares,16384,16384,1.0,4096,nan,7.785042568870826e-15,3.843101917698641e-14,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,16384,16384,1.0,4096,nan,2.0387409928157911e-07,1.8611073428604867e-07,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,8192,16384,0.5,2048,nan,0.8488903627353734,0.7749273168772027,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,16384,16384,1.0,4256,0.1,0.7708008723138154,0.7036416927906091,0.6480740955929359,0.1227267767208795,8.626487383482446e-07,0.0
linear_functional,same_dimension,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,8448,16384,0.515625,2176,nan,1.0975285814452098,1.0019019135460592,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,16384,16384,1.0,4096,nan,3.840104874241674e-14,3.505520026325027e-14,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,16384,16384,1.0,4096,nan,2.0387409928157911e-07,1.8611073428604867e-07,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,8192,16384,0.5,2048,nan,0.8488903627353734,0.7749273168772027,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,16384,16384,1.0,4256,0.1,0.7708008723138154,0.7036416927906091,0.6480740955929359,0.1227267767208795,8.626487383482446e-07,0.0
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,8448,16384,0.515625,2176,nan,1.0975285814452098,1.0019019135460592,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,16384,16384,1.0,4096,nan,3.840104874241674e-14,3.505520026325027e-14,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,csm,16384,16384,1.0,4096,nan,4.4797609076084086e-07,2.9458726263238025e-07,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,hebbian,8192,16384,0.5,2048,nan,1.2560197296755948,0.8259534863768657,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,softmax,16384,16384,1.0,4256,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,same_dimension,32,32,32,0,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,linear_attention,8448,16384,0.515625,2176,nan,1.4943349500078018,0.9826686099051374,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,0,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,least_squares,16384,16384,1.0,4096,nan,5.533025794184746e-14,3.63849534919357e-14,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,csm,16384,16384,1.0,4096,nan,4.4797609076084086e-07,2.9458726263238025e-07,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,hebbian,8192,16384,0.5,2048,nan,1.2560197296755948,0.8259534863768657,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,0,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,softmax,16384,16384,1.0,4256,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
