experiment,fairness,d_key,d_value,associations,load,seed,key_regime,epsilon,method,retained_associations,state_bytes,budget_bytes,budget_fraction,estimated_flops_per_query,selected_temperature,relative_frobenius_error,median_relative_error,p90_relative_error,maximum_relative_error,exact_recall_rate
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.0001,csm,12,10240,10240,1.0,2560,nan,0.8629510197669136,0.8681172823127024,0.9091819303307278,0.9226563241816375,0.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.0001,hebbian,12,8192,10240,0.8,2048,nan,3.1114263933367745,3.0913061820242382,3.470373436779647,4.057794060163389,0.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.0001,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.0001,linear_attention,12,8320,10240,0.8125,2160,nan,0.9631492304292093,0.9659491960645823,0.9966907773198382,1.0214655924251654,0.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.0001,least_squares,12,7680,10240,0.75,1920,nan,3.233175124383874e-11,2.7101645913904414e-11,4.7865502117614116e-11,5.648259116005387e-11,1.0
associative_recall,same_dimension,16,64,12,0.75,1,near_collinear,0.01,csm,12,10240,10240,1.0,2560,nan,0.9619285524913235,0.9648420153530505,0.9954330323674665,1.0202464488876588,0.0
associative_recall,same_dimension,16,64,12,0.75,1,near_collinear,0.01,hebbian,12,8192,10240,0.8,2048,nan,3.1114263933367745,3.0913061820242382,3.470373436779647,4.057794060163389,0.0
associative_recall,same_dimension,16,64,12,0.75,1,near_collinear,0.01,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,1,near_collinear,0.01,linear_attention,12,8320,10240,0.8125,2160,nan,0.9631492304292093,0.9659491960645823,0.9966907773198382,1.0214655924251654,0.0
associative_recall,same_dimension,16,64,12,0.75,1,near_collinear,0.01,least_squares,12,7680,10240,0.75,1920,nan,3.233175124383874e-11,2.7101645913904414e-11,4.7865502117614116e-11,5.648259116005387e-11,1.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.01,csm,12,10240,10240,1.0,2560,nan,0.9619285524913235,0.9648420153530505,0.9954330323674665,1.0202464488876588,0.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.01,hebbian,12,8192,10240,0.8,2048,nan,3.1114263933367745,3.0913061820242382,3.470373436779647,4.057794060163389,0.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.01,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.01,linear_attention,12,8320,10240,0.8125,2160,nan,0.9631492304292093,0.9659491960645823,0.9966907773198382,1.0214655924251654,0.0
associative_recall,equal_state_budget,16,64,12,0.75,1,near_collinear,0.01,least_squares,12,7680,10240,0.75,1920,nan,3.233175124383874e-11,2.7101645913904414e-11,4.7865502117614116e-11,5.648259116005387e-11,1.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,1e-08,csm,12,10240,10240,1.0,2560,nan,1.699746468449413e-07,1.0957023448142165e-07,2.90731763989727e-07,3.934948197520775e-07,1.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,1e-08,hebbian,12,8192,10240,0.8,2048,nan,0.881941310998873,0.8675870601314342,1.024484376594846,1.1202153733906657,0.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,1e-08,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,1e-08,linear_attention,12,8320,10240,0.8125,2160,nan,0.9645169934296908,0.9620580484191282,0.9927003869193083,1.045137918837315,0.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,1e-08,least_squares,12,7680,10240,0.75,1920,nan,7.902102574104574e-16,7.625796598478088e-16,9.586250569476613e-16,1.0440561550431487e-15,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,1e-08,csm,12,10240,10240,1.0,2560,nan,1.699746468449413e-07,1.0957023448142165e-07,2.90731763989727e-07,3.934948197520775e-07,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,1e-08,hebbian,12,8192,10240,0.8,2048,nan,0.881941310998873,0.8675870601314342,1.024484376594846,1.1202153733906657,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,1e-08,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,1e-08,linear_attention,12,8320,10240,0.8125,2160,nan,0.9645169934296908,0.9620580484191282,0.9927003869193083,1.045137918837315,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,1e-08,least_squares,12,7680,10240,0.75,1920,nan,7.902102574104574e-16,7.625796598478088e-16,9.586250569476613e-16,1.0440561550431487e-15,1.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.0001,csm,12,10240,10240,1.0,2560,nan,0.001690065771730542,0.0010897528780110708,0.0028900292782627567,0.003911564348251999,0.41666666666666663
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.0001,hebbian,12,8192,10240,0.8,2048,nan,0.881941310998873,0.8675870601314342,1.024484376594846,1.1202153733906657,0.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.0001,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.0001,linear_attention,12,8320,10240,0.8125,2160,nan,0.9645169934296908,0.9620580484191282,0.9927003869193083,1.045137918837315,0.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.0001,least_squares,12,7680,10240,0.75,1920,nan,7.902102574104574e-16,7.625796598478088e-16,9.586250569476613e-16,1.0440561550431487e-15,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.0001,csm,12,10240,10240,1.0,2560,nan,0.001690065771730542,0.0010897528780110708,0.0028900292782627567,0.003911564348251999,0.41666666666666663
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.0001,hebbian,12,8192,10240,0.8,2048,nan,0.881941310998873,0.8675870601314342,1.024484376594846,1.1202153733906657,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.0001,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.0001,linear_attention,12,8320,10240,0.8125,2160,nan,0.9645169934296908,0.9620580484191282,0.9927003869193083,1.045137918837315,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.0001,least_squares,12,7680,10240,0.75,1920,nan,7.902102574104574e-16,7.625796598478088e-16,9.586250569476613e-16,1.0440561550431487e-15,1.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.01,csm,12,10240,10240,1.0,2560,nan,0.10953845791267809,0.07272282112984771,0.18230352411583545,0.24665743497763598,0.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.01,hebbian,12,8192,10240,0.8,2048,nan,0.881941310998873,0.8675870601314342,1.024484376594846,1.1202153733906657,0.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.01,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.01,linear_attention,12,8320,10240,0.8125,2160,nan,0.9645169934296908,0.9620580484191282,0.9927003869193083,1.045137918837315,0.0
associative_recall,same_dimension,16,64,12,0.75,2,random_gaussian,0.01,least_squares,12,7680,10240,0.75,1920,nan,7.902102574104574e-16,7.625796598478088e-16,9.586250569476613e-16,1.0440561550431487e-15,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.01,csm,12,10240,10240,1.0,2560,nan,0.10953845791267809,0.07272282112984771,0.18230352411583545,0.24665743497763598,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.01,hebbian,12,8192,10240,0.8,2048,nan,0.881941310998873,0.8675870601314342,1.024484376594846,1.1202153733906657,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.01,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.01,linear_attention,12,8320,10240,0.8125,2160,nan,0.9645169934296908,0.9620580484191282,0.9927003869193083,1.045137918837315,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,random_gaussian,0.01,least_squares,12,7680,10240,0.75,1920,nan,7.902102574104574e-16,7.625796598478088e-16,9.586250569476613e-16,1.0440561550431487e-15,1.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,1e-08,csm,12,10240,10240,1.0,2560,nan,1.3214799973541565e-06,7.749938983695033e-07,2.1711849901668596e-06,2.4599993508260885e-06,1.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,1e-08,hebbian,12,8192,10240,0.8,2048,nan,3.029129262242221,2.977819476105244,3.636017712001939,3.724466501039436,0.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,1e-08,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,1e-08,linear_attention,12,8320,10240,0.8125,2160,nan,0.959461856838275,0.9603039799147811,1.002973822102984,1.022835324514012,0.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,1e-08,least_squares,12,7680,10240,0.75,1920,nan,4.706359187859129e-15,4.379014152306325e-15,6.7085989782241664e-15,6.796510710133253e-15,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,1e-08,csm,12,10240,10240,1.0,2560,nan,1.3214799973541565e-06,7.749938983695033e-07,2.1711849901668596e-06,2.4599993508260885e-06,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,1e-08,hebbian,12,8192,10240,0.8,2048,nan,3.029129262242221,2.977819476105244,3.636017712001939,3.724466501039436,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,1e-08,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,1e-08,linear_attention,12,8320,10240,0.8125,2160,nan,0.959461856838275,0.9603039799147811,1.002973822102984,1.022835324514012,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,1e-08,least_squares,12,7680,10240,0.75,1920,nan,4.706359187859129e-15,4.379014152306325e-15,6.7085989782241664e-15,6.796510710133253e-15,1.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.0001,csm,12,10240,10240,1.0,2560,nan,0.012691218471035125,0.007457668215455027,0.02075578340801509,0.023486012185055943,0.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.0001,hebbian,12,8192,10240,0.8,2048,nan,3.029129262242221,2.977819476105244,3.636017712001939,3.724466501039436,0.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.0001,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.0001,linear_attention,12,8320,10240,0.8125,2160,nan,0.959461856838275,0.9603039799147811,1.002973822102984,1.022835324514012,0.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.0001,least_squares,12,7680,10240,0.75,1920,nan,4.706359187859129e-15,4.379014152306325e-15,6.7085989782241664e-15,6.796510710133253e-15,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.0001,csm,12,10240,10240,1.0,2560,nan,0.012691218471035125,0.007457668215455027,0.02075578340801509,0.023486012185055943,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.0001,hebbian,12,8192,10240,0.8,2048,nan,3.029129262242221,2.977819476105244,3.636017712001939,3.724466501039436,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.0001,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.0001,linear_attention,12,8320,10240,0.8125,2160,nan,0.959461856838275,0.9603039799147811,1.002973822102984,1.022835324514012,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.0001,least_squares,12,7680,10240,0.75,1920,nan,4.706359187859129e-15,4.379014152306325e-15,6.7085989782241664e-15,6.796510710133253e-15,1.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.01,csm,12,10240,10240,1.0,2560,nan,0.33353256784071617,0.2818823911361194,0.43393140171557115,0.45157603168256577,0.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.01,hebbian,12,8192,10240,0.8,2048,nan,3.029129262242221,2.977819476105244,3.636017712001939,3.724466501039436,0.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.01,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.01,linear_attention,12,8320,10240,0.8125,2160,nan,0.959461856838275,0.9603039799147811,1.002973822102984,1.022835324514012,0.0
associative_recall,same_dimension,16,64,12,0.75,2,correlated,0.01,least_squares,12,7680,10240,0.75,1920,nan,4.706359187859129e-15,4.379014152306325e-15,6.7085989782241664e-15,6.796510710133253e-15,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.01,csm,12,10240,10240,1.0,2560,nan,0.33353256784071617,0.2818823911361194,0.43393140171557115,0.45157603168256577,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.01,hebbian,12,8192,10240,0.8,2048,nan,3.029129262242221,2.977819476105244,3.636017712001939,3.724466501039436,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.01,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.01,linear_attention,12,8320,10240,0.8125,2160,nan,0.959461856838275,0.9603039799147811,1.002973822102984,1.022835324514012,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,correlated,0.01,least_squares,12,7680,10240,0.75,1920,nan,4.706359187859129e-15,4.379014152306325e-15,6.7085989782241664e-15,6.796510710133253e-15,1.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,1e-08,csm,12,10240,10240,1.0,2560,nan,0.010611053886551208,0.007337737701085574,0.014106256683280916,0.021825657932173566,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,1e-08,hebbian,12,8192,10240,0.8,2048,nan,3.2303586863807046,3.2258765220903793,3.468975392578228,4.012868012824079,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,1e-08,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,1e-08,linear_attention,12,8320,10240,0.8125,2160,nan,0.9598803439455581,0.9640780544917423,0.9823434504931573,1.0225693409634435,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,1e-08,least_squares,12,7680,10240,0.75,1920,nan,2.03099165572059e-11,1.873390393341445e-11,2.70800730054058e-11,2.875241969159776e-11,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,1e-08,csm,12,10240,10240,1.0,2560,nan,0.010611053886551208,0.007337737701085574,0.014106256683280916,0.021825657932173566,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,1e-08,hebbian,12,8192,10240,0.8,2048,nan,3.2303586863807046,3.2258765220903793,3.468975392578228,4.012868012824079,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,1e-08,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,1e-08,linear_attention,12,8320,10240,0.8125,2160,nan,0.9598803439455581,0.9640780544917423,0.9823434504931573,1.0225693409634435,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,1e-08,least_squares,12,7680,10240,0.75,1920,nan,2.03099165572059e-11,1.873390393341445e-11,2.70800730054058e-11,2.875241969159776e-11,1.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.0001,csm,12,10240,10240,1.0,2560,nan,0.8445872970408155,0.8380678802146013,0.9096656009313288,0.9187047878222678,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.0001,hebbian,12,8192,10240,0.8,2048,nan,3.2303586863807046,3.2258765220903793,3.468975392578228,4.012868012824079,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.0001,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.0001,linear_attention,12,8320,10240,0.8125,2160,nan,0.9598803439455581,0.9640780544917423,0.9823434504931573,1.0225693409634435,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.0001,least_squares,12,7680,10240,0.75,1920,nan,2.03099165572059e-11,1.873390393341445e-11,2.70800730054058e-11,2.875241969159776e-11,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.0001,csm,12,10240,10240,1.0,2560,nan,0.8445872970408155,0.8380678802146013,0.9096656009313288,0.9187047878222678,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.0001,hebbian,12,8192,10240,0.8,2048,nan,3.2303586863807046,3.2258765220903793,3.468975392578228,4.012868012824079,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.0001,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.0001,linear_attention,12,8320,10240,0.8125,2160,nan,0.9598803439455581,0.9640780544917423,0.9823434504931573,1.0225693409634435,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.0001,least_squares,12,7680,10240,0.75,1920,nan,2.03099165572059e-11,1.873390393341445e-11,2.70800730054058e-11,2.875241969159776e-11,1.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.01,csm,12,10240,10240,1.0,2560,nan,0.9583002713634093,0.9624578750955624,0.9808927696637206,1.0212062371557449,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.01,hebbian,12,8192,10240,0.8,2048,nan,3.2303586863807046,3.2258765220903793,3.468975392578228,4.012868012824079,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.01,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.01,linear_attention,12,8320,10240,0.8125,2160,nan,0.9598803439455581,0.9640780544917423,0.9823434504931573,1.0225693409634435,0.0
associative_recall,same_dimension,16,64,12,0.75,2,near_collinear,0.01,least_squares,12,7680,10240,0.75,1920,nan,2.03099165572059e-11,1.873390393341445e-11,2.70800730054058e-11,2.875241969159776e-11,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.01,csm,12,10240,10240,1.0,2560,nan,0.9583002713634093,0.9624578750955624,0.9808927696637206,1.0212062371557449,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.01,hebbian,12,8192,10240,0.8,2048,nan,3.2303586863807046,3.2258765220903793,3.468975392578228,4.012868012824079,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.01,softmax,12,7680,10240,0.75,1980,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.01,linear_attention,12,8320,10240,0.8125,2160,nan,0.9598803439455581,0.9640780544917423,0.9823434504931573,1.0225693409634435,0.0
associative_recall,equal_state_budget,16,64,12,0.75,2,near_collinear,0.01,least_squares,12,7680,10240,0.75,1920,nan,2.03099165572059e-11,1.873390393341445e-11,2.70800730054058e-11,2.875241969159776e-11,1.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,1e-08,csm,16,2560,2560,1.0,640,nan,2.6621711691642806e-07,1.4690781979279172e-07,5.912268614692665e-07,7.774324588867671e-07,1.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,1e-08,hebbian,16,512,2560,0.2,128,nan,0.9368529564816835,0.7977213406555813,1.5925644665336374,2.634809870976603,0.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,1e-08,softmax,16,2560,2560,1.0,720,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,1e-08,linear_attention,16,640,2560,0.25,180,nan,0.9131386007710202,0.8619486998300959,1.2139615127466294,1.2945935250547216,0.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,1e-08,least_squares,16,2560,2560,1.0,640,nan,2.240205532722838e-15,2.0384781018417957e-15,3.619709334771212e-15,4.880846740435906e-15,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,1e-08,csm,16,2560,2560,1.0,640,nan,2.6621711691642806e-07,1.4690781979279172e-07,5.912268614692665e-07,7.774324588867671e-07,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,1e-08,hebbian,16,512,2560,0.2,128,nan,0.9368529564816835,0.7977213406555813,1.5925644665336374,2.634809870976603,0.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,1e-08,softmax,16,2560,2560,1.0,720,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,1e-08,linear_attention,16,640,2560,0.25,180,nan,0.9131386007710202,0.8619486998300959,1.2139615127466294,1.2945935250547216,0.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,1e-08,least_squares,16,2560,2560,1.0,640,nan,2.240205532722838e-15,2.0384781018417957e-15,3.619709334771212e-15,4.880846740435906e-15,1.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.0001,csm,16,2560,2560,1.0,640,nan,0.0026135974811258046,0.0014564243497962926,0.005798511947101161,0.007618501200036579,0.25
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.0001,hebbian,16,512,2560,0.2,128,nan,0.9368529564816835,0.7977213406555813,1.5925644665336374,2.634809870976603,0.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.0001,softmax,16,2560,2560,1.0,720,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.0001,linear_attention,16,640,2560,0.25,180,nan,0.9131386007710202,0.8619486998300959,1.2139615127466294,1.2945935250547216,0.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.0001,least_squares,16,2560,2560,1.0,640,nan,2.240205532722838e-15,2.0384781018417957e-15,3.619709334771212e-15,4.880846740435906e-15,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.0001,csm,16,2560,2560,1.0,640,nan,0.0026135974811258046,0.0014564243497962926,0.005798511947101161,0.007618501200036579,0.25
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.0001,hebbian,16,512,2560,0.2,128,nan,0.9368529564816835,0.7977213406555813,1.5925644665336374,2.634809870976603,0.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.0001,softmax,16,2560,2560,1.0,720,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.0001,linear_attention,16,640,2560,0.25,180,nan,0.9131386007710202,0.8619486998300959,1.2139615127466294,1.2945935250547216,0.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.0001,least_squares,16,2560,2560,1.0,640,nan,2.240205532722838e-15,2.0384781018417957e-15,3.619709334771212e-15,4.880846740435906e-15,1.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.01,csm,16,2560,2560,1.0,640,nan,0.10640703749935275,0.09191695665825732,0.20522903211140425,0.2534222350946361,0.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.01,hebbian,16,512,2560,0.2,128,nan,0.9368529564816835,0.7977213406555813,1.5925644665336374,2.634809870976603,0.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.01,softmax,16,2560,2560,1.0,720,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.01,linear_attention,16,640,2560,0.25,180,nan,0.9131386007710202,0.8619486998300959,1.2139615127466294,1.2945935250547216,0.0
associative_recall,same_dimension,16,4,16,1.0,0,random_gaussian,0.01,least_squares,16,2560,2560,1.0,640,nan,2.240205532722838e-15,2.0384781018417957e-15,3.619709334771212e-15,4.880846740435906e-15,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.01,csm,16,2560,2560,1.0,640,nan,0.10640703749935275,0.09191695665825732,0.20522903211140425,0.2534222350946361,0.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.01,hebbian,16,512,2560,0.2,128,nan,0.9368529564816835,0.7977213406555813,1.5925644665336374,2.634809870976603,0.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.01,softmax,16,2560,2560,1.0,720,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.01,linear_attention,16,640,2560,0.25,180,nan,0.9131386007710202,0.8619486998300959,1.2139615127466294,1.2945935250547216,0.0
associative_recall,equal_state_budget,16,4,16,1.0,0,random_gaussian,0.01,least_squares,16,2560,2560,1.0,640,nan,2.240205532722838e-15,2.0384781018417957e-15,3.619709334771212e-15,4.880846740435906e-15,1.0
associative_recall,same_dimension,16,4,16,1.0,0,correlated,1e-08,csm,16,2560,2560,1.0,640,nan,2.4744085027560173e-06,2.17654700665598e-06,3.936068477474804e-06,6.219335135775038e-06,1.0
associative_recall,same_dimension,16,4,16,1.0,0,correlated,1e-08,hebbian,16,512,2560,0.2,128,nan,1.6442197981775144,1.6679348187910916,3.0981449109913557,3.622821919826539,0.0
associative_recall,same_dimension,16,4,16,1.0,0,correlated,1e-08,softmax,16,2560,2560,1.0,720,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,16,4,16,1.0,0,correlated,1e-08,linear_attention,16,640,2560,0.25,180,nan,0.9946811996714081,1.0121591853661487,1.0621867535787348,1.0742127298141437,0.0
associative_recall,same_dimension,16,4,16,1.0,0,correlated,1e-08,least_squares,16,2560,2560,1.0,640,nan,2.3829604319063155e-14,2.1563602517099103e-14,4.36425851689633e-14,8.361045904417178e-14,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,correlated,1e-08,csm,16,2560,2560,1.0,640,nan,2.4744085027560173e-06,2.17654700665598e-06,3.936068477474804e-06,6.219335135775038e-06,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,correlated,1e-08,hebbian,16,512,2560,0.2,128,nan,1.6442197981775144,1.6679348187910916,3.0981449109913557,3.622821919826539,0.0
associative_recall,equal_state_budget,16,4,16,1.0,0,correlated,1e-08,softmax,16,2560,2560,1.0,720,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,equal_state_budget,16,4,16,1.0,0,correlated,1e-08,linear_attention,16,640,2560,0.25,180,nan,0.9946811996714081,1.0121591853661487,1.0621867535787348,1.0742127298141437,0.0
